Code,Title,Industry,Vertical,Canton,Spin-offs,City,Year,Highlights,Gender CEO,OOB,Funded,Comment
CHE-164.537.852,Avientus AG,Deep Tech,,Zürich,ETH,Zürich,2024.0,,Male,0.0,0.0,
CHE-139.559.595,Synature SA,Interdisciplinary,,Vaud,EPFL,Lausanne,2024.0,,Male,0.0,0.0,
CHE-304.988.353,Swiss Cluster AG,micro / nano,,BE,Empa,Spiez,2020.0,,Male,0.0,0.0,
CHE-149.190.356,H2REMA Sàrl,cleantech,,Vaud,EPFL,Lausanne,2024.0,,Male,0.0,0.0,
CHE-465.963.348,femtoG AG,micro / nano,,Zürich,ETH,,2024.0,,,0.0,0.0,
CHE-291.093.189,SkinMind GmbH,,,Ticino,Università della Svizzera Italiana,,2024.0,,,0.0,0.0,
CHE-380.226.104,Winduction AG,,,Zürich,ETH,,2024.0,,,0.0,0.0,
CHE-418.400.269,Antion Biosciences SA (Transcure Biosciences),biotech,,Genève,"Hopitaux Universitaires Genève, Université de Genève, Universität Zürich",Genève,2011.0,Winner Venture Kick,Male,0.0,1.0,
CHE-174.989.351,Iron Energy AG,cleantech,,Zürich,ETH,,2024.0,,Male,0.0,0.0,
CHE-114.300.897,ACL Instruments,micro / nano,,Bern,Berner Fachhochschule,,2008.0,"Innosuisse Certificate, Winner Venture Kick",,1.0,1.0,
DE284320814 (DEU),Honestly MT GmbH,ICT,,,ETH,Köln,2012.0,,,0.0,0.0,
CHE-479.812.684,FoodFor Labs AG,consumer products,,Zürich,Universität Zürich,Zürich,2024.0,,Female,0.0,0.0,
CHE-309.001.823,Calspak,,,Zürich,ETH,,2024.0,,,0.0,0.0,
CHE-229.703.046,Caterra AG,cleantech,,Zürich,ETH,,2023.0,,Male,0.0,0.0,
CHE-466.984.985,Verretex SA,,,Vaud,EPFL,,2025.0,,,0.0,0.0,
CHE-465.806.826,Foodview AG (Prognolite AG),ICT,,Zürich,ZHAW,Winterthur,2016.0,,Male,0.0,1.0,
CHE-430.597.527,Page Therapeutics AG,medtech,,Basel-Stadt,"ETH, Universität Basel",Basel,2022.0,,,0.0,0.0,
CHE-367.410.433,Swiss MusicLab GmbH (Tuny Stones),ICT,,,FHNW,Basel,2020.0,Innosuisse Certificate,Male,0.0,0.0,
CHE-152.560.583,Logmind SA,ICT,,VD,EPFL,,2018.0,Winner Venture Kick,Male,0.0,0.0,
CHE-183.778.149,Flycatcher SA,ICT,,Ticino,Università della Svizzera Italiana,,2024.0,,Male,0.0,0.0,
CHE-178.269.037,Blue Wave Therapeutics GmbH,,,Schwyz,,,2021.0,,,0.0,0.0,
CHE-460.891.664,Aurigin.ai AG,,,Zürich,,,2024.0,,,0.0,0.0,
CHE-171.512.053,Coresystems FSM AG,ICT,,Aargau,,Windisch,2006.0,,Male,0.0,0.0,
CHE-339.831.686,Green Future Logistics SA,,,VD,,Lausanne,2021.0,,,0.0,0.0,
CH-400-4455691-0,LAYERED GmbH,,,Aargau,,,2024.0,,,0.0,0.0,
CHE-194.592.258,Verity AG,micro / nano,,ZH,ETH,,2014.0,Top 100 Swiss Startup Award 2018,Male,0.0,1.0,
CHE-241.453.328,Comphya SA,medtech,,Vaud,EPFL,Ecublens,2017.0,"Winner Venture Kick, Top 100 Swiss Startup Award 2018",Male,0.0,1.0,
CHE-251.857.489,TimeStatement AG,ICT,,Zug,,Baar,2017.0,,Male,0.0,0.0,
CHE-363.087.362,JOSEPHA GmbH,,,Zürich,,,2024.0,,,0.0,0.0,
CHE-419.615.275,Beech Biotech,biotech,,Vaud,,Lausanne,2022.0,,Female,0.0,0.0,
CHE-339.167.405,RaiseNow AG,ICT (fintech),,ZH,,,2015.0,,Female,0.0,1.0,
CHE-273.636.531,vVARDIS,consumer products,,Zug,,Baar,2020.0,,Female,0.0,0.0,
CHE-473.720.078,Inteeth SA,medtech,,Genève,,Geneva,2024.0,,Male,0.0,0.0,
CHE-199.030.312,Visienco AG,healthcare IT,,Luzern,,Root,2025.0,,Female,0.0,0.0,
CHE-455.761.932,Bewelab SA,healthcare IT,,Fribourg / Freiburg,,Fribourg,2021.0,Winner Venture Kick,Male,0.0,0.0,
CHE-114.110.368,Synaedge,,,Zürich,,,2022.0,,,0.0,0.0,
CHE-272.041.826,Happy Nurse AG,,,Bern,,,2024.0,,,0.0,0.0,
CHE-439.894.842,PrognosiX AG,,,Zürich,,,2014.0,Winner Venture Kick,,0.0,0.0,
CHE-495.655.035,BeesWall AG,,,Zug,,,2020.0,,,0.0,0.0,
CHE-266.123.568,Zephior AI,ICT,,Vaud,,Lausanne,2024.0,,Male,0.0,0.0,
CHE-347.876.509,Digipharm Switzerland GmbH,ICT (fintech),,Basel-Landschaft,,,2019.0,,Male,0.0,1.0,
CHE-230.585.233,Mikujy Sàrl,cleantech,,Neuchâtel,,Neuchâtel,2022.0,,Male,0.0,0.0,
CHE-208.951.791,Rootalky Sàrl,,,Vaud,,,2021.0,,,0.0,0.0,
CHE-372.666.116,Cow Level AG,ICT,,Zug,,Rotkreuz,2021.0,,Male,0.0,0.0,
CHE-111.979.223,diagonal AG,,,Zürich,,,2004.0,,,0.0,0.0,
CHE-455.596.343,Haven1,,,,,,2023.0,,Male,0.0,0.0,
CHE-170.944.591,Artem Technologie AG,,,ZG,,Cham,2024.0,,Female,0.0,0.0,
CHE-280.643.619,Meloncast AG,,,Zürich,HSG,,2020.0,Winner Venture Kick,,1.0,0.0,
CHE-198.197.642,FrostForge SA,,,Genève,,,2024.0,,,0.0,0.0,
CHE-306.125.765,Solabs Nanotechnology GmbH,micro / nano,,Zürich,ETH,,2024.0,,Male,0.0,0.0,
CHE-305.277.059,nowon AG,,,LU,,,2020.0,,,0.0,0.0,
CHE-203.295.324,Pathy SARL,,,Vaud,,,2024.0,,,0.0,0.0,
CHE-370.251.170,TofuPilot SA,ICT,,Vaud,,Lausanne,2024.0,,Male,0.0,0.0,
CHE-477.850.248,Algrano AG,ICT,,Zug,,,2014.0,,Male,0.0,1.0,
CHE-249.164.632,Witty Machines AG,,,Zürich,,,2024.0,,,0.0,0.0,
CHE-258.681.091,Proxinea AG,,,Zürich,,,2021.0,,,0.0,0.0,
CHE-133.534.645,QARAlink SA,,,Vaud,,,2024.0,,,0.0,0.0,
CHE-344.673.513,Reshape Systems SA,,,Vaud,,,2024.0,,,0.0,0.0,
CHE-194.375.790,Zenline,,,Zürich,,,2024.0,,,0.0,0.0,
CHE-449.293.495,Galeri AG - Verse.i Project,ICT,,Zürich,,,2024.0,,,0.0,0.0,
CHE-390.928.774,Intellyse AG,,,Zürich,,,2023.0,,,0.0,0.0,
CHE-373.608.305,Navis Bio,,,Zürich,,,2024.0,,,0.0,0.0,
CHE-228.835.142,Networcx AG,,,Schwyz,,,2019.0,,,0.0,0.0,
CHE-246.412.667,Peerdom AG,,,Bern,,,2021.0,,,0.0,0.0,
CHE-413.422.677,QuercusApp Technologies AG,ICT,,Zürich,,,2012.0,,,1.0,0.0,
CHE-140.618.187,EarthXCG,,,Schaffhausen,,,2022.0,,,0.0,0.0,
CHE-431.201.683,Nuavo Holdings,,,ZG,,Zug,2024.0,,Male,0.0,0.0,CEO Raphael Gindrat
CHE-360.668.485,Calenso AG,ICT,,Lucerne,,Rothenburg,2022.0,,Male,0.0,0.0,Merged with JRNI and Event Farm
CHE-253.310.670,Augment IT,,,Bern,,,2023.0,,,0.0,0.0,
CHE-499.760.872,DecisionQInd,,,Basel-Stadt,,,2024.0,,,0.0,0.0,
CHE-323.741.267,Demetrics,,,Neuchâtel,,,2023.0,,,0.0,0.0,
CHE-430.438.509,Riterz AG,ICT,,SZ,,Immensee,2023.0,,Male,0.0,1.0,
CHE-350.142.023,MageMetrics,,,Vaud,,,2024.0,,,0.0,0.0,
CHE-340.177.652,Theralip SA,,,Ticino,,,2020.0,,,0.0,0.0,
CHE-114.420.538,Centagora Sàrl,,,Genève,,,2008.0,,,0.0,0.0,
CHE-390.940.924,matriq AG,micro / nano,,SG,,,2019.0,"Winner Venture Kick, Top 100 Swiss Startup Award 2021, Top 100 Swiss Startup Award 2022, Top 100 Swiss Startup Award 2023, Innosuisse Certificate",Male,0.0,1.0,
CHE-261.606.782,Readily3D SA,biotech,,Vaud,EPFL,,2020.0,Innosuisse Certificate,Male,0.0,0.0,
CHE-465.078.564,condenZero AG,micro / nano,,Zürich,Universität Zürich,Zürich,2019.0,"Winner Venture Kick, Innosuisse Certificate",Male,0.0,1.0,
CHE-448.637.936,YLLYL Sàrl,ICT,,Fribourg / Freiburg,,Givisiez,2019.0,,Male,0.0,0.0,
CHE-270.015.634,databaum Sàrl,,,Basel-Stadt,,Basel,2022.0,,,0.0,0.0,
CHE-316.722.804,CHoNova AG,Deep Tech,,,,Oberhasli,2024.0,,Female,0.0,0.0,
CHE-444.365.638,catchfree AG,consumer products,,Appenzell Innerrhoden,,Appenzell,2024.0,,Male,0.0,0.0,
CHE-211.324.117,cuckoo holding ag,consumer products,,Schwyz,,Freienbach,2018.0,,Male,0.0,0.0,
CHE-157.033.687,noonee AG,consumer products,,Zürich,ETH,,2014.0,"Innosuisse Certificate, Winner Venture Kick, Top 100 Swiss Startup Award 2015, Top 100 Swiss Startup Award 2016",,0.0,0.0,
CHE-413.885.971,Redslim Holding AG,ICT,,ZG,,Zug,2013.0,,Male,0.0,0.0,
CHE-397.044.014,dEEGtal Insight SA,healthcare IT,,Genève,"Hopitaux Universitaires Genève, Université de Genève",Genève,2024.0,Winner Venture Kick,Male,0.0,0.0,
CHE-389.595.358,Tirreno Technologies Sàrl,ICT,,Vaud,,Prilly,2024.0,,Male,0.0,0.0,
CHE-339.621.516,Atenia AI GmbH,ICT,,Zürich,,,2024.0,,Male,0.0,0.0,
CHE-309.097.042,CIS BIOPHARMA AG,biotech,,Basel-Landschaft,,,2023.0,,Male,0.0,0.0,
CHE-263.956.313,Insightsphere,ICT,,Zürich,,Zurich,2023.0,,Female,0.0,0.0,
CHE-488.565.326,HekeTiss SA,biotech,,Genève,"Hopitaux Universitaires Genève, Université de Genève",Plan-les-Ouates,2021.0,Innosuisse Certificate,Male,0.0,0.0,
CHE-360.441.059,Hoshii AG,ICT,,Basel-Stadt,,,2024.0,,Male,0.0,0.0,
CHE-373.201.866,mory AG,ICT,,Schwyz,,,2024.0,,Male,0.0,0.0,
CHE-180.599.490,UTHEREAL AG,ICT,,Zürich,,,2025.0,,Male,0.0,0.0,
CHE-311.216.445,Plural AG,ICT,,Zürich,,,2024.0,,Male,0.0,0.0,
CHE-490.915.737,UpGrain,consumer products,,AG,,,2021.0,,Male,0.0,0.0,
CHE-157.342.527,ASTRA Therapeutics AG,,,AG,PSI,Vilingen,2019.0,Winner Venture Kick,,0.0,1.0,
CHE-293.853.149,Osmoblue,cleantech,,,EPFL,,2013.0,,,1.0,0.0,
CHE-392.560.165,WealthArc GmbH,ICT (fintech),,Zürich,,,2015.0,,Male,0.0,1.0,
CHE-113.032.292,Navori SA (Navori Labs),ICT,,VD,,Lausanne,1998.0,,Male,0.0,0.0,
CHE-190.134.951,obseed GmbH,,,Zürich,,,2025.0,,,0.0,0.0,
CHE-454.312.655,Tale Around,ICT,,Vaud,,,2015.0,,Male,1.0,0.0,
CHE-262.439.340,get changed! gmbh,ICT,,Zürich,,,2012.0,,,1.0,0.0,
20-5991472 (USA),Sagimet Biosciences (3-V Biosciences GmbH),biotech,,,"ETH, Universität Zürich","San Mateo, CA",2007.0,,,0.0,1.0,
CHE-372.711.946,Immersive Vision Technologies Sàrl,micro / nano,,Vaud,EPFL,,2011.0,,,1.0,0.0,
CHE-115.146.558,GEROCO SA,cleantech,,Wallis,,,2009.0,,,1.0,0.0,
CHE-385.577.870,TEAM ROCKET AG,ICT,,Zürich,,,2011.0,,,1.0,0.0,
CHE-484.470.856,draftfactory GmbH,ICT,,Freibourg,,,2013.0,,,1.0,0.0,
CHE-247.167.708,Reconnect Labs AG,biotech,,Zürich,Universität Zürich,Winterthur,2021.0,,Male,0.0,0.0,
CHE-138.803.657,Tide Ocean SA,cleantech,,Bern,,Lengnau,2019.0,,Male,0.0,0.0,
CHE-457.582.576,Findependent AG,ICT (fintech),,Aargau,,Aarau,2019.0,,Male,0.0,1.0,
CHE-287.176.814,Crowdtransfer AG (Crowdsports),ICT (fintech),,Zug,,Baar,2023.0,,Male,0.0,0.0,
CHE-232.368.942,Oxara AG,cleantech,,ZH,ETH,Dietikon,2019.0,"Winner Venture Kick, Top 100 Swiss Startup Award 2021, Innosuisse Certificate",Male,0.0,0.0,
CHE-316.234.404,Noriware AG,cleantech,,Aargau,HSG,Lupfig,2022.0,Top 100 Swiss Startup Award 2024,Female,0.0,1.0,
CHE-424.631.162,HOOP Corporate Services SA,ICT,,St. Gallen,,St. Gallen,2022.0,,Male,0.0,0.0,
CHE-287.879.057,smartTONi SA,,,Vaud,,,2019.0,,,0.0,0.0,
CHE-211.446.654,Curio Capital AG (CurioInvest),,,Zug,,,2018.0,,,0.0,0.0,
CHE-427.393.651,Lucky Shrimp AG,,,Zürich,,,2019.0,,,0.0,0.0,
CHE-116.157.429,EverdreamSoft SA,ICT,,Genève,,,2010.0,"Top 100 Swiss Startup Award 2013, Winner Venture Kick",Male,0.0,1.0,
CHE-281.217.113,Fruitful AI,cleantech,,Zürich,ZHAW,Geroldswil,2021.0,,Male,0.0,1.0,
CHE-486.144.043,ETFbook (SquaredData AG),ICT (fintech),,Zürich,,Uetikon am See,2019.0,,Male,0.0,0.0,
CHE-413.673.937,Xtreme VRI AG,medtech,,Zürich,,,2014.0,,,1.0,0.0,
CHE-112.910.582,Theram GmbH,ICT,,Thurgau,,,2006.0,,,1.0,0.0,
CHE-465.094.830,RhyGaze,biotech,,Basel-Stadt,Universität Basel,Basel,2024.0,,Male,0.0,0.0,
CHE-197.467.218,VAN BERY Sàrl,consumer products,,Vaud,,,2012.0,,,1.0,0.0,
CHE-471.821.797,TC Metrix Sàrl,biotech,,VD,,,2012.0,,,1.0,0.0,
CHE-105.532.701,MEGROUP SA (deceler8.me),consumer products,,Ticino,,,2013.0,,,1.0,0.0,
CHE-113.383.320,AIRLIGHT ENERGY Holding SA,cleantech,,TI,,,2007.0,,,1.0,0.0,
CHE-277.871.870,PWRstation SA,cleantech,,Vaud,,,2013.0,,,0.0,0.0,
CHE-155.963.049,Spooklight,ICT,,Genève,,,2016.0,,,0.0,0.0,
CHE-397.061.969,Voxs AG,ICT,,Schwyz,,,2012.0,,,1.0,0.0,
CHE-305.080.114,Smart Energy Control GmbH,cleantech,,Aargau,,,2016.0,,,1.0,0.0,
CHE-465.831.014,Emissium SA,cleantech,,Valais / Wallis,EPFL,Sion,2023.0,,Male,0.0,0.0,
CHE-182.871.504,SCENARIOX SA,ICT (fintech),,Genève,,Genève,2022.0,,Male,0.0,0.0,
CHE-441.864.827,Urban Connect AG,ICT,,Zürich,HSG,Zürich,2013.0,,Female,0.0,1.0,
CHE-441.217.757,Dyneo Technologies SA,cleantech,,Genève,,Petit-Lancy,2023.0,,Male,0.0,0.0,
CHE-333.697.923,Axmed AG,healthcare IT,,Basel-Stadt,,Basel,2024.0,,Male,0.0,0.0,"Company moved headquarters from Boston, Massachusetts to Basel"
CHE-220.429.399,ZuriQ,Deep Tech,,Zürich,ETH,Zurich,2024.0,,Male,0.0,0.0,
CHE-207.361.055,Muuvr Labs AG,ICT,,Zürich,,Baar,2022.0,,Male,0.0,1.0,
CHE-445.459.242,AMESCO,consumer products,,Zürich,,Stallikon,2023.0,,Female,0.0,0.0,
CHE-438.784.955,VentoStream AG,cleantech,,Basel-Landschaft,,Liestal,2023.0,,Male,0.0,0.0,
CHE-238.893.106,DiverSSiTy SA,healthcare IT,,Valais / Wallis,,Sion,2024.0,,Female,0.0,0.0,
CHE-195.398.322,Nanoleq AG,micro / nano,,Zürich,ETH,Rümlang,2017.0,"Winner Venture Kick, Top 100 Swiss Startup Award 2018, Top 100 Swiss Startup Award 2019, Top 100 Swiss Startup Award 2021, Innosuisse Certificate, Top 100 Swiss Startup Award 2022",Male,0.0,1.0,
CHE-222.915.363,Vidi Systems,ICT,,FR,CSEM,,2002.0,,Male,0.0,1.0,Company acquired by Cognex from the US
CHE-256.374.442,TIMEREPUBLIK SA,ICT,,Ticino,,,2012.0,,Male,0.0,0.0,
CHE-271.966.615,meetinvest AG,ICT (fintech),,Zug,,,2014.0,,,0.0,0.0,
CHE-401.973.137,Go Healthy & Co Sagl,healthcare IT,,Ticino,Università della Svizzera Italiana,Lugano,2022.0,,Female,0.0,0.0,
CHE-215.344.805,LogicStar AG,ICT,,Zürich,,Zürich,2024.0,,Male,0.0,0.0,
CHE-385.844.829,smarli. AG,ICT,,St. Gallen,,St. Gallen,2023.0,,Male,0.0,0.0,
CHE-284.223.601,PROUD SA,Interdisciplinary,,Vaud,EPFL,Lausanne,2021.0,,Female,0.0,0.0,
CHE-426.347.950,Nevermined,ICT (fintech),,Zug,,Zug,2022.0,,Male,0.0,1.0,
CHE-363.378.842,BrainScape Medical SA,,,Genève,,Genève,2024.0,,Female,0.0,0.0,"Dr. Laura Johnson, CEO"
CHE-190.938.748,Xelerit GmbH,,,Zürich,,,2025.0,,,0.0,0.0,
CHE-272.255.770,Windward Bio AG,,,Basel-Stadt,,,2024.0,,,0.0,0.0,
CHE-472.563.965,Rematter AG,cleantech,,Zug,,Zug,2022.0,,Male,0.0,0.0,
CHE-254.678.925,Breezing SA,,,Vaud,,,2024.0,,,0.0,0.0,
CHE-292.862.134,Kimata Networks GmbH,ICT,,BS,,,2018.0,,,1.0,0.0,
CHE-169.302.948,talegri,ICT,,Schwyz,,,2019.0,,,1.0,0.0,
CHE-264.318.523,Virial,ICT,,Genève,,,2018.0,,,0.0,0.0,
CHE-489.016.967,Trilliome GmbH,,,Zürich,,,2023.0,,,0.0,0.0,
CHE-362.281.163,Maelle AG,,,Thurgau,,,2022.0,,,0.0,0.0,
CHE-146.977.176,Shortcut Media AG,ICT,,ZH,,,2012.0,,,0.0,0.0,
CHE-226.409.544,Yutongo,ICT,,Bern,,,2012.0,,,0.0,0.0,
CHE-116.203.124,ancosyslab GmbH,ICT,,ZH,,,2010.0,,,0.0,0.0,
CHE-464.724.479,Blockworks AG (Swiss Crypto Exchange),ICT (fintech),,NW,,,2017.0,,,0.0,0.0,
CHE-301.429.318,Rubicon Studio SA (Eco Energy Blockchain Solutions SA),ICT (fintech),,Ticino,,Lugano,2018.0,,,0.0,0.0,
CHE-303.773.583,shrebo,ICT,,Zürich,,,2017.0,,Male,0.0,0.0,
CHE-234.738.731,Swiss Startup Tech AG (Diabird),healthcare IT,,ZH,,Zürich,2014.0,,,0.0,0.0,
CHE-477.778.935,Swiss Start-up Factory AG (Incuray AG),,,ZH,,,2012.0,,,1.0,0.0,
CHE-490.998.947,Addmin SA,ICT,,VD,,,2019.0,,,0.0,0.0,
CHE-414.951.843,parruu AG,ICT,,Zürich,,,2019.0,,,0.0,0.0,
CHE-396.956.378,UltimEntertainment,consumer products,,Vaud,,,2017.0,,,0.0,0.0,
CHE-266.062.949,Virtual Reality Learning GmbH,ICT,,Zürich,,Baar,2017.0,,,0.0,0.0,
CHE-240.085.191,AdVentura Works SA,ICT,,Vaud,,Morges,2021.0,,,0.0,0.0,
CHE-115.689.327,Proper Group AG (Utopia Music),ICT,,Zug,,Zug,2016.0,,,0.0,0.0,
CHE-439.784.490,DocApp (Schweiz) AG,healthcare IT,,ZH,,,2015.0,,,0.0,0.0,
CHE-477.545.331,Vinivia AG,ICT,,ZG,,,2020.0,,,0.0,0.0,
CHE-376.526.247,PhasedConnect GmbH,ICT,,ZH,,,2021.0,,,0.0,0.0,
CHE-333.768.109,RockNow SA,ICT,,Vaud,,Vevey,2021.0,,,0.0,0.0,
CHE-293.272.449,Plouder GmbH,ICT,,ZH,,,2014.0,,,0.0,0.0,
CHE-277.951.486,tracy.ai Sàrl,cleantech,,VS,EPFL,,2021.0,,,0.0,0.0,
CHE-272.123.795,Iteration.info Sàrl,ICT,,Freibourg,,,2011.0,,,0.0,0.0,
CHE-243.696.652,Next Insights Sàrl,ICT,,VS,,Martigny,2018.0,,,0.0,0.0,
CHE-145.353.547,EveryCook AG,consumer products,,Zürich,,,2014.0,,,0.0,0.0,
CHE-405.645.175,Yerra Solutions AG,ICT (fintech),,BS,,,2013.0,,,0.0,0.0,
CHE-479.446.510,Mootral SA,cleantech,,Vaud,,,2018.0,,,0.0,0.0,
CHE-347.146.486,Immersion4,cleantech,,Vaud,,,2017.0,,,0.0,0.0,
CHE-219.640.929,Wevenz Sàrl,ICT,,NE,,Cortaillod,2019.0,,,0.0,0.0,
CHE-436.223.226,Designwerk Products AG (Futuricum),cleantech,,Zürich,,,2017.0,,,0.0,1.0,
CHE-113.765.472,eboutic.ch,ICT,,,,,2007.0,,,0.0,1.0,
CHE-113.629.656,Hydros Innovation,cleantech,,Vaud,,Lausanne,2007.0,,Male,0.0,1.0,en liquidation
CHE-110.633.851,Spectraseis AG,ICT,,,Universität Zürich,,2004.0,Innosuisse Certificate,,0.0,1.0,
CHE-459.997.959,strong.codes (acquired),ICT,,Vaud,,,2016.0,Top 100 Swiss Startup Award 2016,,0.0,1.0,
CHE-428.642.420,Mimedis,medtech,,Basel-Stadt,,,2013.0,"Innosuisse Certificate, Winner Venture Kick, Winner WA de Vigier Foundation Startup Award",,0.0,1.0,
CHE-422.542.613,Instahive AG,ICT,,Zürich,,,2013.0,,,1.0,1.0,in liquidation
CHE-270.037.481,SWISSBILLING,ICT (fintech),,Vaud,,,2011.0,,Male,0.0,1.0,
CHE-147.862.245,Terria AG,ICT,,Zürich,,,2011.0,,,0.0,1.0,
CHE-116.219.527,Koemei SA,ICT,,Valais / Wallis,,,2010.0,,,1.0,1.0,deleted
CHE-116.152.538,Humabs BioMed AG,biotech,,Ticino,,,2010.0,,,1.0,1.0,
CHE-113.791.877,HITZBERGER,consumer products,,Zürich,HSG,,2007.0,,,1.0,1.0,In liquidation
CHE-102.097.821,Selexis,biotech,,GE,,Plan-les-Ouates,2001.0,"Innosuisse Certificate, Winner WA de Vigier Foundation Startup Award",,0.0,1.0,
CHE-470.639.712,Finovo AG,ICT (fintech),,Zürich,,,2016.0,,,0.0,1.0,MoneyPark is behind the company currently
CHE-173.625.722,Largo.ai,ICT,,VD,EPFL,,2018.0,"Winner Venture Kick, Top 100 Swiss Startup Award 2020, Top 100 Swiss Startup Award 2022, Innosuisse Certificate",Male,0.0,1.0,
CHE-443.066.334,KU$O + EURATEK GmbH,,,Zug,,,2021.0,,,0.0,0.0,
CHE-231.891.856,EAPOSYS SA,,,Bern,,,2015.0,,,0.0,0.0,
CHE-138.873.149,Kolbev GmbH,,,Zürich,,,2020.0,,,0.0,0.0,
CHE-460.306.700,NextBusiness AG,,,Zürich,,,2023.0,,,0.0,0.0,
CHE-202.121.331,Undae-Science,,,Vaud,,,2024.0,,,0.0,0.0,
CHE-487.481.483,TransHeps AG,,,Zürich,,,2024.0,,,0.0,0.0,
CHE-367.656.224,fore ai,,,Zürich,,,2023.0,,,0.0,0.0,
CHE-468.665.829,Forexus (Acquired by Lighthouse),ICT,,Zürich,,,2013.0,,Male,0.0,1.0,Acquired by Lighthouse
CHE-392.245.657,notime AG,ICT,,Zürich,,,2014.0,,,0.0,1.0,Acquired
CHE-177.032.053,Ziano,ICT,,Aargau,,,2014.0,,,0.0,1.0,not a startup anymore but a VC
CHE-110.542.740,Sensile Medical AG (acquired by Gerresheimer),medtech,,Solothurn,,,2004.0,,,0.0,1.0,
CHE-370.483.154,NEEO AG (acquired by Control4 Switzerland AG),ICT,,Solothurn,,,2014.0,Top 100 Swiss Startup Award 2016,,0.0,1.0,
CHE-322.268.995,Wellmera AG,healthcare IT,,Basel-Stadt,,,2011.0,,,0.0,1.0,Acquired by Alira Health
CHE-304.159.279,Devisenwerk AG (Avquired by Tranfermate),ICT (fintech),,Zug,,,2015.0,,,0.0,1.0,Acquired by Transfermate
CHE-266.782.179,devis.ch SA,ICT,,,,,2014.0,,,0.0,1.0,
CHE-246.671.200,SimplicityBio,biotech,,Valais / Wallis,,Monthey,2015.0,,,0.0,1.0,
CHE-115.606.844,Notch Interactive,ICT,,Zürich,,,2010.0,,,0.0,1.0,
CHE-113.915.168,Cassantec AG,ICT,,Zürich,,,2007.0,Innosuisse Certificate,,1.0,1.0,Deleted
CHE-376.026.878,BinaryEdge AG,ICT,,,,,2015.0,,,0.0,1.0,
CHE-115.875.309,Soundchip SA (Acquired)),micro / nano,,,,Lausanne,2010.0,,Male,0.0,1.0,
CHE-113.983.543,Kopter Group AG,micro / nano,,Glarus,,Mollis,2007.0,,,0.0,1.0,
CHE-113.539.266,MECATIS Särl (CHIRON Swiss SA),micro / nano,,Valais / Wallis,,,2007.0,,Male,1.0,1.0,Website not working
CHE-228.406.019,UbiSim SA (Acquired),ICT,,Zug,,Baar,2017.0,,Male,0.0,1.0,
CHE-115.246.272,senseFly SA,micro / nano,,Vaud,EPFL,Lausanne,2009.0,"Innosuisse Certificate, Winner Venture Kick, Top 100 Swiss Startup Award 2012, Top 100 Swiss Startup Award 2014",Male,0.0,1.0,
CHE-115.922.506,Quantis International SA (Acquired),cleantech,,Vaud,,,2010.0,,,0.0,1.0,Acquired by Boston Consulting Group
CHE-476.939.236,Solstis,cleantech,,VD,EPFL,,2019.0,,,1.0,1.0,
CHE-132.204.263,Element34 Solutions GmbH,ICT,,Schwyz,,Lachen,2015.0,,,0.0,1.0,
CHE-114.479.974,SAFEmine,ICT,,Zug,,,2008.0,,,1.0,1.0,
CHE-114.462.407,aïmago (Acquired),medtech,,Vaud,,Lausanne,2008.0,"Top 100 Swiss Startup Award 2013, Innosuisse Certificate, Winner WA de Vigier Foundation Startup Award, Top 100 Swiss Startup Award 2012, Top 100 Swiss Startup Award 2011, CTI Swiss Medtech Award",,0.0,1.0,Acquired by Novadaq
CHE-113.479.003,Doodle AG,ICT,,,,,2006.0,"Innosuisse Certificate, Top 100 Swiss Startup Award 2011",,0.0,1.0,
CHE-469.649.508,Parking Solutions GmbH,ICT,,Zürich,,,2014.0,"Top 100 Swiss Startup Award 2013, Winner Venture Kick",,1.0,1.0,
CHE-227.843.067,Composyt Light Labs (Acquired),micro / nano,,Vaud,EPFL,,2014.0,Winner Venture Kick,,0.0,1.0,Acquired by Intel
CHE-197.589.985,Bay31,ICT,,Zürich,,,2012.0,Innosuisse Certificate,,0.0,1.0,In Liquidation (gelöscht)
CHE-112.864.491,iBROWS (Acquired),ICT,,Zürich,,,2006.0,,,0.0,1.0,Acquired by PWC
CHE-109.852.725,Zattoo Europa AG,consumer products,,,,,2002.0,,,0.0,1.0,
CHE-466.860.366,Base7booking.com Sarl,ICT,,Vaud,,,2012.0,,,1.0,1.0,
CHE-350.286.745,Translation Probst,ICT,,Zürich,,,2011.0,Innosuisse Certificate,Male,1.0,1.0,
CHE-342.266.887,On my way SA,ICT,,Vaud,,,2013.0,,,1.0,1.0,
CHE-265.542.394,EngMab (Acquired by Celgene),biotech,,Neuchâtel,,,2016.0,,,0.0,1.0,
CHE-221.600.299,SNAP Sensor SA,micro / nano,,Neuchâtel,,,2011.0,,,1.0,1.0,liquidation
CHE-208.537.724,C-Labs SA,ICT,,Ticino,,,2016.0,,,1.0,1.0,
CHE-146.977.348,Buddybroker AG (Eqipia),ICT,,ZH,,,2012.0,Winner Venture Kick,Male,0.0,1.0,
CHE-235.460.449,Huxley Design AG (ELEPHBO) - acquired,cleantech,,Zürich,,Zurich,2016.0,,Male,1.0,1.0,
CHE-363.177.864,SmartMedia Technologies AG (Blockv Solutions),ICT (fintech),,ZG,,,2020.0,,,1.0,1.0,
CHE-109.427.279,PDF Tools,ICT,,ZH,,,2002.0,,,1.0,1.0,
